customer_key,geography_key,customer_alternate_key,title,name,birth_date,marital_status,gender,email_address,total_children,education,occupation,house_owner_flag,number_cars_owned,address_line1,address_line2,phone
3154,120,AW00014153,NULL,Dylan  Lewis,1976-05-13,S,"M         ",dylan51@adventure-works.com,0,Partial College,Manual,0,1,Zeiter Weg 9922,NULL,1 (11) 500 555-0177
3155,213,AW00014154,NULL,WillieR Gao,1981-10-05,M,"M         ",willie13@adventure-works.com,0,Bachelors,Clerical,1,0,"9, avenue des Laurentides",NULL,1 (11) 500 555-0164
3156,261,AW00014155,NULL,OliviaL Morris,1981-09-06,M,"F         ",olivia26@adventure-works.com,0,Graduate Degree,Clerical,1,0,708 Bonifacio,NULL,1 (11) 500 555-0162
3157,253,AW00014156,NULL,PrestonL Gonzalez,1974-11-15,S,"M         ",preston16@adventure-works.com,0,Partial College,Manual,0,1,8874 Dallas Drive,NULL,1 (11) 500 555-0121
3158,255,AW00014157,NULL,WillieJ Xu,1980-04-10,S,"M         ",willie10@adventure-works.com,0,Bachelors,Clerical,1,0,6703 Corte Poquito,NULL,1 (11) 500 555-0139
3159,277,AW00014158,NULL,CraigN Moreno,1974-08-04,S,"M         ",craig7@adventure-works.com,0,Graduate Degree,Clerical,1,0,8033 Brook Street,NULL,1 (11) 500 555-0119
3160,233,AW00014159,NULL,Jay  Malhotra,1980-11-08,S,"M         ",jay11@adventure-works.com,0,Graduate Degree,Clerical,1,0,3230 Buchanan Rd.,NULL,1 (11) 500 555-0136
3161,117,AW00014160,NULL,Brittney  Hu,1975-01-02,M,"F         ",brittney19@adventure-works.com,0,Graduate Degree,Clerical,1,0,Galeriestr 619,NULL,1 (11) 500 555-0155
3162,115,AW00014161,NULL,ClaudiaJ Li,1974-08-02,S,"F         ",claudia2@adventure-works.com,0,Graduate Degree,Clerical,1,0,Waldstr 9,NULL,1 (11) 500 555-0187
3163,131,AW00014162,NULL,Brett  Garcia,1975-05-18,M,"M         ",brett14@adventure-works.com,0,Graduate Degree,Clerical,1,0,Charlottenstr 29828,NULL,1 (11) 500 555-0175
3164,153,AW00014163,NULL,EbonyS Garcia,1975-04-22,M,"F         ",ebony15@adventure-works.com,0,Graduate Degree,Clerical,1,0,Rehstr 7346,NULL,1 (11) 500 555-0165
3165,130,AW00014164,NULL,KariA Smith,1980-11-08,S,"F         ",kari9@adventure-works.com,0,Graduate Degree,Skilled Manual,1,0,Alderstr 3981,NULL,1 (11) 500 555-0151
3166,261,AW00014165,NULL,NatalieL Gray,1974-10-26,S,"F         ",natalie18@adventure-works.com,0,Graduate Degree,Skilled Manual,1,0,3413 Sequoia Woods Pl.,NULL,1 (11) 500 555-0114
3167,208,AW00014166,NULL,ElizabethI Jenkins,1928-04-09,M,"F         ",elizabeth36@adventure-works.com,3,Bachelors,Clerical,0,2,"785, rue de Varenne",NULL,1 (11) 500 555-0178
3168,118,AW00014167,NULL,PamelaM Subram,1956-09-29,S,"F         ",pamela16@adventure-works.com,3,Partial College,Manual,1,2,Pappelallee 229,NULL,1 (11) 500 555-0199
3169,207,AW00014168,NULL,EdwinM Guo,1957-03-24,M,"M         ",edwin18@adventure-works.com,2,Partial College,Manual,1,1,"191, avenue Reille",NULL,1 (11) 500 555-0131
3170,208,AW00014169,NULL,CarmenE Martinez,1979-04-13,S,"F         ",carmen2@adventure-works.com,3,High School,Manual,1,0,"965, rue Philibert-Delorme",NULL,1 (11) 500 555-0126
3171,210,AW00014170,NULL,RebekahJ Moreno,1974-05-02,S,"F         ",rebekah26@adventure-works.com,3,High School,Manual,1,0,3697 W St.,NULL,1 (11) 500 555-0129
3172,118,AW00014171,NULL,MicheleA Lal,1950-03-05,S,"F         ",michele9@adventure-works.com,5,Partial College,Professional,0,2,Königsteiner Straße 449,NULL,1 (11) 500 555-0152
3173,247,AW00014172,NULL,Carla  Garcia,1949-10-19,S,"F         ",carla17@adventure-works.com,3,Bachelors,Management,0,4,1760 Double Court,NULL,1 (11) 500 555-0139
3174,213,AW00014173,NULL,Tonya  Shan,1950-10-19,M,"F         ",tonya10@adventure-works.com,5,High School,Professional,1,3,"88, rue Georges-Clémenceau",NULL,1 (11) 500 555-0114
3175,126,AW00014174,NULL,AlbertoA Diaz,1956-09-04,M,"M         ",alberto4@adventure-works.com,5,High School,Professional,1,3,Celler Weg 3040,Verkaufsabteilung,1 (11) 500 555-0161
3176,234,AW00014175,NULL,Cynthia  Mehta,1950-11-17,M,"F         ",cynthia19@adventure-works.com,3,Bachelors,Management,1,4,4513 Terry Lynn Lane,NULL,1 (11) 500 555-0162
3177,220,AW00014176,NULL,Mindy  Rai,1951-09-05,M,"F         ",mindy22@adventure-works.com,5,Partial College,Professional,0,2,"99, avenue du Président-Kennedy",NULL,1 (11) 500 555-0123
3178,186,AW00014177,NULL,KennethK Nara,1951-11-19,M,"M         ",kenneth13@adventure-works.com,5,Partial College,Professional,0,2,"34, route de Marseille",NULL,1 (11) 500 555-0110
3179,192,AW00014178,NULL,Katie  Raje,1952-03-14,S,"F         ",katie16@adventure-works.com,5,Partial College,Professional,0,2,"8, avenue de Norvege",NULL,1 (11) 500 555-0136
3180,156,AW00014179,NULL,ClaudiaJ Xu,1957-04-22,S,"F         ",claudia11@adventure-works.com,2,Bachelors,Management,1,4,Lützowplatz 5538,NULL,1 (11) 500 555-0140
3181,117,AW00014180,NULL,Henry  Patel,1951-11-02,M,"M         ",henry5@adventure-works.com,2,Bachelors,Management,1,4,Kulmer Straße 4600,NULL,1 (11) 500 555-0199
3182,131,AW00014181,NULL,Adriana  Chandra,1952-05-31,M,"F         ",adriana2@adventure-works.com,3,Bachelors,Management,1,0,Hüttenstr 9005,NULL,1 (11) 500 555-0119
3183,145,AW00014182,NULL,SteveA Lin,1965-09-16,M,"M         ",steve11@adventure-works.com,3,Partial College,Professional,1,4,Zollstr 28,NULL,1 (11) 500 555-0182
3184,260,AW00014183,NULL,RobynM Carlson,1964-10-13,S,"F         ",robyn14@adventure-works.com,0,Partial College,Professional,0,3,2128 Birchbark Place,NULL,1 (11) 500 555-0172
3185,267,AW00014184,NULL,Caleb  Jenkins,1970-04-22,M,"M         ",caleb3@adventure-works.com,0,Bachelors,Management,1,2,1082 Selena Court,NULL,1 (11) 500 555-0170
3186,211,AW00014185,NULL,Frank  Vazquez,1958-05-19,S,"M         ",frank22@adventure-works.com,4,Partial College,Professional,1,2,"5, avenue de la Gare",NULL,1 (11) 500 555-0124
3187,192,AW00014186,NULL,KatrinaK Tang,1957-12-24,M,"F         ",katrina3@adventure-works.com,4,Partial College,Professional,1,2,"25, avenue Reille",NULL,1 (11) 500 555-0133
3188,132,AW00014187,NULL,EugeneN Lu,1958-03-24,M,"M         ",eugene15@adventure-works.com,3,Partial College,Professional,1,4,Galeriestr 28,NULL,1 (11) 500 555-0120
3189,203,AW00014188,NULL,MeaganI Sanchez,1957-05-06,M,"F         ",meagan18@adventure-works.com,4,High School,Professional,1,3,"123, rue Mazagran",NULL,1 (11) 500 555-0167
3190,128,AW00014189,NULL,KristaE Martin,1957-02-28,M,"F         ",krista0@adventure-works.com,4,High School,Professional,0,2,Bundesallee 9511,NULL,1 (11) 500 555-0160
3191,159,AW00014190,NULL,CandaceD Patel,1956-11-19,M,"F         ",candace2@adventure-works.com,4,High School,Professional,1,3,Kalkweg 4425,NULL,1 (11) 500 555-0152
3192,266,AW00014191,NULL,Derrick  Martin,1962-01-11,M,"M         ",derrick0@adventure-works.com,4,Partial College,Professional,0,2,6772 Northstar Drive,NULL,1 (11) 500 555-0134
3193,222,AW00014192,NULL,Ronald  Kapoor,1956-02-20,M,"M         ",ronald3@adventure-works.com,4,High School,Management,1,3,"14, boulevard Tremblay",NULL,1 (11) 500 555-0125
3194,129,AW00014193,NULL,Pamela  Vance,1956-01-31,S,"F         ",pamela7@adventure-works.com,3,Partial College,Management,1,4,Am Kreuz 409,NULL,1 (11) 500 555-0151
3195,245,AW00014194,NULL,CassieR Rai,1955-07-26,M,"F         ",cassie16@adventure-works.com,4,Partial College,Management,0,3,3260 Marsh Meadow Way,NULL,1 (11) 500 555-0114
3196,247,AW00014195,NULL,ClintonJ Blanco,1955-11-01,S,"M         ",clinton12@adventure-works.com,4,High School,Management,0,3,4911 Leonard Ct.,NULL,1 (11) 500 555-0116
3197,273,AW00014196,NULL,FeliciaR Dominguez,1956-04-02,M,"F         ",felicia12@adventure-works.com,3,Partial College,Management,0,3,6566 Jamie Way,NULL,1 (11) 500 555-0183
3198,156,AW00014197,NULL,FrankC Gill,1960-01-30,M,"M         ",frank21@adventure-works.com,3,Partial College,Management,1,4,Hans-Rosenthal-Platz 41,NULL,1 (11) 500 555-0154
3199,132,AW00014198,NULL,DaisyM Romero,1955-05-12,M,"F         ",daisy5@adventure-works.com,4,High School,Management,1,3,Alderweg 4948,NULL,1 (11) 500 555-0115
3200,234,AW00014199,NULL,SamuelD Anderson,1954-12-30,M,"M         ",samuel66@adventure-works.com,4,High School,Management,1,4,4303 Amanda Circle,NULL,1 (11) 500 555-0161
3201,215,AW00014200,NULL,Colleen  Goel,1954-04-06,M,"F         ",colleen42@adventure-works.com,5,Partial High School,Skilled Manual,1,4,"67, rue Pierre-Demoulin",NULL,1 (11) 500 555-0123
3202,201,AW00014201,NULL,MarieC Serrano,1953-10-08,M,"F         ",marie40@adventure-works.com,5,High School,Management,1,4,"2181, rue Malar",NULL,1 (11) 500 555-0144
3203,174,AW00014202,NULL,Clayton  Zeng,1954-01-16,S,"M         ",clayton19@adventure-works.com,4,Partial High School,Skilled Manual,1,4,Heideweg 6446,NULL,1 (11) 500 555-0116
3204,220,AW00014203,NULL,Seth  Rodriguez,1952-11-10,S,"M         ",seth19@adventure-works.com,5,High School,Management,1,2,"7346, avenue de l´Europe",NULL,1 (11) 500 555-0145
3205,205,AW00014204,NULL,ChelseaS Sara,1969-08-01,M,"F         ",chelsea11@adventure-works.com,5,Partial High School,Skilled Manual,0,2,"8735, rue Malar",NULL,1 (11) 500 555-0115
3206,218,AW00014205,NULL,WesleyR Wu,1952-10-20,S,"M         ",wesley7@adventure-works.com,5,Partial High School,Skilled Manual,1,2,"84, avenue des Ternes",NULL,1 (11) 500 555-0115
3207,133,AW00014206,NULL,Edwin  West,1953-01-02,M,"M         ",edwin1@adventure-works.com,4,Partial High School,Professional,0,1,Brunnenstr 876,NULL,1 (11) 500 555-0158
3208,134,AW00014207,Sr.,JoséE Saraiva,1953-03-20,M,"M         ",josé5@adventure-works.com,4,Partial High School,Professional,1,3,Roßstr 7752,NULL,356-555-0100
3209,239,AW00014208,NULL,EugeneA Xu,1953-02-18,S,"M         ",eugene16@adventure-works.com,5,High School,Management,1,4,1773 Lafayette Street,NULL,1 (11) 500 555-0154
3210,5,AW00014209,NULL,Craig  Ramos,1980-10-06,M,"M         ",craig16@adventure-works.com,0,Bachelors,Professional,1,4,8932 Condor Place,NULL,1 (11) 500 555-0196
3211,38,AW00014210,NULL,JennyE Tang,1982-04-26,M,"F         ",jenny27@adventure-works.com,0,Bachelors,Professional,1,2,8442 Euclid Avenue,NULL,1 (11) 500 555-0147
3212,23,AW00014211,NULL,Emma  Bradley,1986-03-11,S,"F         ",emma31@adventure-works.com,0,Bachelors,Professional,0,3,5677 William Reed Dr.,NULL,1 (11) 500 555-0171
3213,3,AW00014212,NULL,ErickW Madan,1980-10-30,S,"M         ",erick7@adventure-works.com,0,Bachelors,Professional,0,3,2938 Woodsworth Lane,NULL,1 (11) 500 555-0145
3214,9,AW00014213,NULL,AutumnA Guo,1981-05-10,M,"F         ",autumn17@adventure-works.com,0,Bachelors,Professional,1,3,701 Golf Club Road,NULL,1 (11) 500 555-0169
3215,7,AW00014214,NULL,Robyn  Munoz,1980-12-23,S,"F         ",robyn5@adventure-works.com,0,Bachelors,Professional,1,2,1640 Walter Way,NULL,1 (11) 500 555-0167
3216,28,AW00014215,NULL,Stacey  Yang,1980-12-02,S,"F         ",stacey5@adventure-works.com,0,Bachelors,Professional,0,2,8204 Everett Court,NULL,1 (11) 500 555-0116
3217,37,AW00014216,NULL,EdwinJ Zheng,1985-11-02,S,"M         ",edwin20@adventure-works.com,0,Bachelors,Professional,0,4,1351 Boxer Blvd.,NULL,1 (11) 500 555-0140
3218,2,AW00014217,NULL,TerranceT Lopez,1985-04-21,S,"M         ",terrance14@adventure-works.com,0,Bachelors,Professional,0,3,2313 Pastel Drive,NULL,1 (11) 500 555-0152
3219,39,AW00014218,NULL,KarlJ Kumar,1985-02-04,S,"M         ",karl8@adventure-works.com,0,Bachelors,Professional,0,3,6233 Serpentine,NULL,1 (11) 500 555-0170
3220,12,AW00014219,NULL,Christy  Ye,1980-04-30,S,"F         ",christy9@adventure-works.com,0,Bachelors,Professional,0,3,4760 Clayton Road,NULL,1 (11) 500 555-0188
3221,5,AW00014220,NULL,Latasha  Romero,1985-07-16,M,"F         ",latasha9@adventure-works.com,0,High School,Management,1,2,3421 Gehringer Drive,NULL,1 (11) 500 555-0152
3222,17,AW00014221,NULL,GlennC Zhao,1977-10-03,S,"M         ",glenn11@adventure-works.com,0,Bachelors,Professional,0,3,16 Heron Ct.,NULL,1 (11) 500 555-0188
3223,3,AW00014222,NULL,DawnA Zhang,1983-07-24,S,"F         ",dawn1@adventure-works.com,0,Bachelors,Professional,1,3,9943 Stonehedge Dr.,NULL,1 (11) 500 555-0194
3224,31,AW00014223,NULL,Larry  Rubio,1983-05-25,M,"M         ",larry23@adventure-works.com,0,Bachelors,Professional,0,3,7268 Norcross Lane,NULL,1 (11) 500 555-0181
3225,5,AW00014224,NULL,TamaraM She,1984-09-17,S,"F         ",tamara12@adventure-works.com,0,Partial College,Management,1,3,5002 Starflower Dr.,NULL,1 (11) 500 555-0175
3226,24,AW00014225,NULL,AlishaJ Chen,1977-11-24,M,"F         ",alisha2@adventure-works.com,0,Bachelors,Professional,0,3,879 Hillview Ct,NULL,1 (11) 500 555-0122
3227,6,AW00014226,NULL,Heidi  Mehta,1978-01-23,S,"F         ",heidi16@adventure-works.com,0,Bachelors,Professional,0,3,3824 Whitehaven Dr,NULL,1 (11) 500 555-0182
3228,9,AW00014227,NULL,Alison  Xu,1983-10-18,M,"F         ",alison4@adventure-works.com,0,High School,Management,1,3,6629 Polson Circle,NULL,1 (11) 500 555-0164
3229,35,AW00014228,NULL,ArturoC Raje,1977-02-17,S,"M         ",arturo39@adventure-works.com,0,Bachelors,Professional,1,4,4123 Lakehurst Dr.,NULL,1 (11) 500 555-0148
3230,34,AW00014229,NULL,AllenB Perez,1977-01-02,S,"M         ",allen19@adventure-works.com,0,Bachelors,Professional,1,4,2008 Thors Bay Road,NULL,1 (11) 500 555-0178
3231,27,AW00014230,NULL,LuisL Coleman,1977-01-07,S,"M         ",luis4@adventure-works.com,0,Bachelors,Professional,0,3,7568 Precipice Court,NULL,1 (11) 500 555-0133
3232,29,AW00014231,NULL,KariE Sai,1978-02-02,M,"F         ",kari7@adventure-works.com,0,Partial High School,Professional,1,4,9647 C Wharton Way,NULL,1 (11) 500 555-0116
3233,26,AW00014232,NULL,OmarC Huang,1982-03-14,M,"M         ",omar6@adventure-works.com,0,High School,Management,1,3,6214 Terranova Drive,NULL,1 (11) 500 555-0198
3234,7,AW00014233,NULL,RicardoA She,1976-12-24,S,"M         ",ricardo0@adventure-works.com,0,High School,Management,1,3,3844 Lodge Drive,NULL,1 (11) 500 555-0132
3235,30,AW00014234,NULL,Gina  Romero,1975-12-15,S,"F         ",gina9@adventure-works.com,0,High School,Management,1,4,6058 Hill Street,NULL,1 (11) 500 555-0151
3236,19,AW00014235,NULL,LarryT Alvarez,1981-05-17,M,"M         ",larry6@adventure-works.com,0,Partial High School,Professional,0,4,5679 Atrice Lane,NULL,1 (11) 500 555-0157
3237,35,AW00014236,NULL,AbigailS Richardson,1981-11-22,M,"F         ",abigail14@adventure-works.com,0,High School,Management,1,4,5462 Patricia,NULL,1 (11) 500 555-0149
3238,28,AW00014237,NULL,Kate  Andersen,1981-04-07,M,"F         ",kate10@adventure-works.com,0,Partial High School,Professional,1,4,2190 Waterfall Way,NULL,1 (11) 500 555-0125
3239,19,AW00014238,NULL,JayC Gonzalez,1975-12-02,M,"M         ",jay25@adventure-works.com,0,Partial High School,Professional,1,4,6743 Blue Ridge Dr.,NULL,1 (11) 500 555-0116
3240,334,AW00014239,NULL,MariaW Peterson,1946-12-17,M,"F         ",maria17@adventure-works.com,5,Bachelors,Management,1,2,3 Oaxaca,NULL,113-555-0142
3241,623,AW00014240,NULL,Caroline  Foster,1946-12-16,M,"F         ",caroline17@adventure-works.com,4,Bachelors,Management,0,2,4485 Laurel,NULL,693-555-0161
3242,312,AW00014241,NULL,Grace  Wood,1947-04-26,M,"F         ",grace49@adventure-works.com,2,Graduate Degree,Management,1,1,4352 Acardia Pl.,NULL,502-555-0171
3243,611,AW00014242,NULL,RafaelV Ye,1947-11-30,M,"M         ",rafael10@adventure-works.com,5,Bachelors,Management,1,2,9303 Court Street,NULL,259-555-0150
3244,546,AW00014243,NULL,GregoryR Winston,1953-03-31,S,"F         ",gregory27@adventure-works.com,5,Bachelors,Management,1,2,598 La Canada,NULL,446-555-0154
3245,53,AW00014244,NULL,JenniferB Griffin,1958-09-04,M,"F         ",jennifer94@adventure-works.com,5,Bachelors,Management,1,2,2059 Brookdale Dr,NULL,210-555-0123
3246,553,AW00014245,NULL,AnaR Russell,1948-05-01,M,"F         ",ana18@adventure-works.com,5,Bachelors,Management,1,2,244 Donegal Court,NULL,607-555-0118
3247,325,AW00014246,NULL,DevinA Garcia,1953-03-03,S,"M         ",devin15@adventure-works.com,5,Bachelors,Management,1,2,5785 American Beauty Dr,NULL,283-555-0179
3248,641,AW00014247,NULL,HunterL Allen,1947-08-27,M,"M         ",hunter57@adventure-works.com,5,Bachelors,Management,1,2,9762 Alvecedo,NULL,241-555-0129
3249,298,AW00014248,NULL,MistyA Tang,1947-08-30,M,"F         ",misty5@adventure-works.com,2,Graduate Degree,Management,1,3,2906 Hillcrest Ave.,NULL,498-555-0141
3250,343,AW00014249,NULL,EduardoJ Thomas,1947-07-09,M,"M         ",eduardo9@adventure-works.com,2,Graduate Degree,Management,1,2,8901 Fourth Street,NULL,493-555-0188
3251,311,AW00014250,NULL,AdamA Collins,1948-01-31,S,"M         ",adam32@adventure-works.com,2,Bachelors,Management,0,4,104 Hilltop Dr.,NULL,502-555-0184
3252,368,AW00014251,NULL,Alex  Brooks,1948-02-19,M,"M         ",alex4@adventure-works.com,2,Graduate Degree,Management,1,2,2050 B Avenue I,NULL,488-555-0151
3253,547,AW00014252,NULL,DestinyG Cook,1948-12-01,M,"F         ",destiny28@adventure-works.com,2,Graduate Degree,Management,1,3,4616 Cordova Way,NULL,647-555-0146
3254,301,AW00014253,NULL,Eduardo  Scott,1949-04-18,S,"M         ",eduardo29@adventure-works.com,2,Bachelors,Management,1,2,5911 Del Vista Court,NULL,523-555-0146
3255,298,AW00014254,NULL,TabithaL Gill,1949-02-28,M,"F         ",tabitha34@adventure-works.com,2,Bachelors,Management,0,2,1006 Deercreek Ln,NULL,836-555-0136
3256,614,AW00014255,NULL,JonathanL Jackson,1948-08-25,S,"M         ",jonathan65@adventure-works.com,2,Bachelors,Management,1,3,769 Algiers Drive,NULL,674-555-0110
3257,626,AW00014256,NULL,Elizabeth  Robinson,1948-11-13,S,"F         ",elizabeth22@adventure-works.com,2,Graduate Degree,Management,0,2,2507 Winterglenn Way,NULL,314-555-0155
3258,343,AW00014257,NULL,James  Carter,1948-07-31,M,"M         ",james60@adventure-works.com,2,Graduate Degree,Management,1,2,9293 Balhan Dr.,NULL,311-555-0117
3259,358,AW00014258,NULL,Haley  Foster,1950-01-15,S,"F         ",haley35@adventure-works.com,4,Bachelors,Management,1,2,"128, avenue des Champs-Elysées",NULL,479-555-0116
3260,36,AW00014259,NULL,AntonioD Flores,1958-08-31,S,"M         ",antonio12@adventure-works.com,3,Partial College,Skilled Manual,1,2,3891 Garnet Lane,NULL,1 (11) 500 555-0129
3261,40,AW00014260,NULL,FrankM Ruiz,1959-06-09,S,"M         ",frank32@adventure-works.com,3,Partial College,Skilled Manual,1,2,330 Jamie Way,NULL,1 (11) 500 555-0164
3262,14,AW00014261,NULL,MeredithS Subram,1958-08-13,S,"F         ",meredith12@adventure-works.com,2,Graduate Degree,Management,1,2,8995 Kirker Pass,NULL,1 (11) 500 555-0118
3263,13,AW00014262,NULL,JonL He,1964-11-07,M,"M         ",jon39@adventure-works.com,2,Graduate Degree,Management,1,2,3440 Concord Ct.,NULL,1 (11) 500 555-0153
3264,15,AW00014263,NULL,NinaL Lal,1959-08-24,S,"F         ",nina9@adventure-works.com,2,Partial College,Skilled Manual,1,2,4753 Montanya Court,NULL,1 (11) 500 555-0145
3265,37,AW00014264,NULL,KarlR Lal,1959-08-08,S,"M         ",karl9@adventure-works.com,2,Partial College,Skilled Manual,0,2,960 Pansy Dr.,NULL,1 (11) 500 555-0112
3266,63,AW00014265,NULL,GarrettJ Bell,1980-09-13,S,"M         ",garrett18@adventure-works.com,0,Partial College,Skilled Manual,1,2,5602 Claycord Avenue,NULL,394-555-0194
3267,609,AW00014266,NULL,CoryJ Patel,1980-11-23,M,"M         ",cory1@adventure-works.com,0,Partial College,Skilled Manual,1,2,2075 Alvina Dr.,NULL,498-555-0150
3268,539,AW00014267,NULL,LaurenI Wood,1981-03-12,S,"F         ",lauren49@adventure-works.com,0,Partial College,Skilled Manual,0,2,7511 Cooper Dr.,NULL,381-555-0117
3269,300,AW00014268,NULL,Isabella  Roberts,1986-02-13,S,"F         ",isabella43@adventure-works.com,0,High School,Skilled Manual,1,2,6812 Farm Bureau Rd.,NULL,100-555-0115
3270,300,AW00014269,NULL,TonyM She,1981-05-18,M,"M         ",tony3@adventure-works.com,0,High School,Skilled Manual,1,2,8716 San Remo Ct,NULL,127-555-0152
3271,331,AW00014270,NULL,JamesF Ross,1980-07-24,S,"M         ",james19@adventure-works.com,0,Partial College,Skilled Manual,0,2,3099 Morello Court,NULL,154-555-0163
3272,641,AW00014271,NULL,Lucas  Wright,1979-08-31,M,"M         ",lucas43@adventure-works.com,0,High School,Skilled Manual,1,2,658 Cardinal Dr,NULL,649-555-0138
3273,633,AW00014272,NULL,Sydney  Ward,1979-08-31,S,"F         ",sydney13@adventure-works.com,0,High School,Skilled Manual,0,2,8197 Haviland Place,NULL,618-555-0128
3274,361,AW00014273,NULL,Angel  Parker,1984-05-01,S,"M         ",angel21@adventure-works.com,0,Partial College,Skilled Manual,0,2,6045 Holiday Hills Dr.,NULL,815-555-0120
3275,62,AW00014274,NULL,EdwardD Williams,1982-01-06,M,"M         ",edward24@adventure-works.com,0,Partial College,Professional,1,2,460 Skyline Dr,NULL,483-555-0139
3276,29,AW00014275,NULL,Arthur  Prasad,1960-08-01,S,"M         ",arthur11@adventure-works.com,2,High School,Skilled Manual,1,2,8150 Las Trampas,NULL,1 (11) 500 555-0113
3277,27,AW00014276,NULL,MelodyH Suarez,1961-01-06,S,"F         ",melody19@adventure-works.com,2,High School,Skilled Manual,1,2,3556 St. Geemain Lane,NULL,1 (11) 500 555-0152
