_id,employee_ID,acl,employee_compensation.acl,employee_compensation.salary,employee_compensation.stock_award,employee_compensation.programs.acl,employee_compensation.programs.401K_contrib,employee_compensation.programs.health_plan,employee_compensation.programs.spp,employee_grade,team,age,first_name,last_name,gender,phone,address
59d288690e3733b153a93ac8,32fab72e-ebc0-4594-a7be-b382cd8d1025,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",150781,2711,"[""Finance"",""Executive""]",0.18,false,0.07,3,Yellow,63,Lillian,Sargent,female,+1 (971) 558-2572,"789 Cass Place, Dupuyer, West Virginia, 47619"
59d288690e3733b153a93acb,0fc39c65-e694-4b35-a828-23bf7c3dbf61,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",109152,2665,"[""Finance"",""Executive""]",0.08,true,0,3,Red,64,Wiggins,Foley,male,+1 (974) 437-2831,"825 Beach Place, Matheny, Nebraska, 84797"
59d288690e3733b153a93acf,13e26c7c-3e31-43c1-bc2e-9cd1253a5c3f,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",115965,2679,"[""Finance"",""Executive""]",0.23,true,0.04,2,Indigo,38,Silva,Briggs,male,+1 (946) 465-3088,"529 Strickland Avenue, Roulette, Georgia, 89928"
59d288690e3733b153a93ad4,f78ca948-2a36-4bda-96a3-2b0906ce93ad,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",121407,1219,"[""Finance"",""Executive""]",0.04,true,0.05,3,Violet,25,Lesley,Nelson,female,+1 (905) 448-3585,"918 Belvidere Street, Winesburg, Maryland, 22826"
59d288690e3733b153a93ad5,d4c07661-17d2-4fda-a272-3b106141d5f8,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",137179,4131,"[""Finance"",""Executive""]",0.05,false,0.06,3,Green,21,Britt,Sosa,male,+1 (802) 447-2919,"359 Eagle Street, Vaughn, New York, 81296"
59d288690e3733b153a93af4,914bdd60-75cb-4669-8d7b-bde2587b5516,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",135103,3994,"[""Finance"",""Executive""]",0.04,false,0.1,3,Violet,32,Combs,Spears,male,+1 (826) 561-2625,"864 Veronica Place, Englevale, New Jersey, 55028"
59d288690e3733b153a93aff,e0b098eb-fdad-40ca-b81f-c5e5ff91420f,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",128244,4100,"[""Finance"",""Executive""]",0.08,true,0.04,3,Violet,61,Sally,Deleon,female,+1 (811) 447-2764,"642 Lincoln Terrace, Jamestown, Northern Mariana Islands, 50148"
59d288690e3733b153a93b05,c9d75f0f-c8e5-48ac-a074-8f2d0c71fb9e,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",156317,3697,"[""Finance"",""Executive""]",0.08,false,0.09,3,Indigo,44,Lewis,Hebert,male,+1 (973) 465-3776,"783 Christopher Avenue, Chalfant, Nebraska, 34998"
59d288690e3733b153a93b06,685fbf99-af1a-4e71-ac93-68575a4dc1e8,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",148096,4852,"[""Finance"",""Executive""]",0.24,false,0.05,1,Violet,58,Jolene,Santos,female,+1 (951) 525-2444,"104 Ferry Place, Greer, West Virginia, 14466"
59d288690e3733b153a93b09,88cb77d6-bded-4b01-96ff-fff3fa08aedb,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",147740,1361,"[""Finance"",""Executive""]",0.18,true,0.08,2,Red,38,Rosemary,Fisher,female,+1 (941) 441-2377,"387 Sumpter Street, Savage, Michigan, 97752"
59d288690e3733b153a93b0a,6a0ba461-7f31-4c01-9e0f-7c735a92e649,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",126033,4821,"[""Finance"",""Executive""]",0.01,true,0.08,2,Green,49,Amber,Mccall,female,+1 (830) 457-2461,"323 Taaffe Place, Belva, Connecticut, 54177"
59d288690e3733b153a93b19,2693acea-6206-4d19-a243-33cffe5b621a,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",155325,4416,"[""Finance"",""Executive""]",0.13,false,0.02,1,Yellow,43,Estela,Thompson,female,+1 (839) 423-2136,"751 Granite Street, Grimsley, Marshall Islands, 10026"
59d288690e3733b153a93b1a,9e8e2552-486d-4dd6-9085-78a3da762a64,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",143859,2954,"[""Finance"",""Executive""]",0.05,false,0,3,Yellow,18,Ruby,Whitney,female,+1 (944) 455-2559,"902 Howard Place, Saranap, Pennsylvania, 29030"
59d288690e3733b153a93b20,7cca740c-f695-44e7-b806-994bc1aa6aa3,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",130646,4187,"[""Finance"",""Executive""]",0.12,false,0.03,3,Violet,24,Andrea,Mcintyre,female,+1 (914) 502-3679,"179 Royce Street, Comptche, South Dakota, 15514"
59d288690e3733b153a93b46,56da7f38-96a5-429a-90ae-322f24736105,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",139845,1255,"[""Finance"",""Executive""]",0.02,false,0.04,3,Yellow,35,Randall,Emerson,male,+1 (981) 599-2864,"931 Farragut Place, Tolu, Texas, 30973"
59d288690e3733b153a93b4e,dc5f20d1-abf2-41c7-8d2c-6c37d3f8f1ef,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",107313,3354,"[""Finance"",""Executive""]",0.12,false,0.04,3,Blue,23,Leigh,Duke,female,+1 (848) 563-3400,"344 Amity Street, Marbury, California, 45790"
59d288690e3733b153a93b67,e67ab1a8-cbe7-42c1-a7cf-8d338dc0f88c,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",139400,1228,"[""Finance"",""Executive""]",0.06,false,0.1,2,Red,34,Janis,Delgado,female,+1 (931) 514-2691,"651 Sandford Street, Gadsden, Minnesota, 04437"
59d288690e3733b153a93a39,2ed73d6b-eb7b-4b7f-ac2d-584cec7e2ad0,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",150859,2714,"[""Finance"",""Executive""]",0.2,true,0,3,Yellow,39,Burch,Lee,male,+1 (836) 461-2415,"225 Just Court, Caberfae, Wisconsin, 53645"
59d288690e3733b153a93a40,64012d1d-8f71-44ab-a95c-923598038f78,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",100176,2645,"[""Finance"",""Executive""]",0.17,true,0.04,2,Green,59,Deloris,Acevedo,female,+1 (862) 588-2726,"944 Brooklyn Road, Hackneyville, American Samoa, 62205"
59d288690e3733b153a93a42,65a41d43-354d-4e22-80bf-ca2c232a7dd7,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",130152,3604,"[""Finance"",""Executive""]",0.21,true,0.04,1,Orange,58,Kathryn,Kirk,female,+1 (964) 449-2481,"366 Arion Place, Twilight, Minnesota, 91098"
59d288690e3733b153a93a65,90293e91-6da2-46c4-a784-96feb2f0b0d7,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",103269,1331,"[""Finance"",""Executive""]",0.06,false,0.06,2,Blue,31,Jewell,Ross,female,+1 (904) 597-3772,"155 Exeter Street, Knowlton, Louisiana, 81197"
59d288690e3733b153a93a6e,cfa409cc-2862-468a-a46f-39fc221ff7b5,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",153070,3027,"[""Finance"",""Executive""]",0.17,true,0.02,3,Yellow,60,Gay,Molina,male,+1 (801) 570-2005,"646 Kermit Place, Rowe, Virginia, 28939"
59d288690e3733b153a93a76,953b4ee2-6c7b-4c8a-842f-f19fb9fa14d7,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",156371,2890,"[""Finance"",""Executive""]",0.04,true,0.09,2,Yellow,26,Marcie,Holden,female,+1 (918) 406-2319,"804 Ryder Avenue, Mapletown, Montana, 37536"
59d288690e3733b153a93a8b,16dc82d2-7592-4d88-af88-4b0a0fb758af,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",114425,3710,"[""Finance"",""Executive""]",0.1,false,0.03,3,Red,25,Dina,Houston,female,+1 (902) 481-2587,"827 Dooley Street, Springville, Northern Mariana Islands, 23447"
59d288690e3733b153a93a8e,8bf299bc-8c2d-4857-9158-f7f6d76e65e2,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",131414,1891,"[""Finance"",""Executive""]",0.08,false,0.1,3,Red,23,Frank,Pennington,male,+1 (938) 408-2360,"811 Onderdonk Avenue, Kenwood, Arkansas, 89873"
59d288690e3733b153a93aba,3befbd06-0597-4d97-969d-008e0ee4e6b9,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",128474,3709,"[""Finance"",""Executive""]",0.05,true,0.06,1,Indigo,58,Katrina,Kelly,female,+1 (977) 582-3099,"930 Clara Street, Epworth, New Jersey, 04519"
59d288690e3733b153a93abe,4bb9883e-92e0-478d-8e97-b709cdb11692,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",108047,4203,"[""Finance"",""Executive""]",0.11,false,0.1,3,Blue,61,Caitlin,Neal,female,+1 (916) 434-2292,"592 Hart Place, Nettie, South Carolina, 94960"
59d288690e3733b153a93ac9,37ad0f44-52cc-46b3-bc98-fa6271c72668,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",134622,2725,"[""Finance"",""Executive""]",0.24,false,0.07,1,Green,50,Natasha,Lewis,female,+1 (853) 545-2012,"755 Troutman Street, Ernstville, Arkansas, 05951"
59d288690e3733b153a93ae5,19ed6a5d-cfe5-4247-906e-384ece6022f2,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",126434,3986,"[""Finance"",""Executive""]",0.19,false,0.06,2,Yellow,38,Wong,Floyd,male,+1 (854) 550-2631,"957 Henderson Walk, Orovada, Ohio, 83400"
59d288690e3733b153a93b0e,d727aecb-c239-43d3-a10f-ff5431fa975a,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",113567,1631,"[""Finance"",""Executive""]",0.16,false,0.01,1,Green,18,Joy,Reed,female,+1 (801) 484-3032,"535 School Lane, Brecon, New Mexico, 37869"
59d288690e3733b153a93b27,8c45ee63-822b-489a-abd2-2b7fa55edbad,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",119894,4890,"[""Finance"",""Executive""]",0.19,false,0.02,2,Orange,21,Kay,Cervantes,female,+1 (849) 427-3825,"670 Kent Street, Eureka, North Dakota, 04756"
59d288690e3733b153a93b3d,ee4a22c3-3e8e-46dd-a769-d1b562573285,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",144949,2721,"[""Finance"",""Executive""]",0.2,false,0.05,3,Violet,22,Green,Velez,male,+1 (950) 402-3263,"727 Sullivan Street, Lisco, Iowa, 34519"
59d288690e3733b153a93b3f,9fcfc180-dd1e-42cd-bf02-dbcbc3b0fda8,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",123922,4589,"[""Finance"",""Executive""]",0.23,false,0.03,1,Violet,42,Kathrine,Underwood,female,+1 (822) 513-3618,"202 Stuart Street, Churchill, Arkansas, 97695"
59d288690e3733b153a93b40,97a7a2b6-00e7-409a-9e04-fcccb74b5cc2,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",110768,2114,"[""Finance"",""Executive""]",0.1,true,0.04,3,Green,47,Jeannie,Dodson,female,+1 (869) 446-3680,"117 Harbor Court, Camas, Nebraska, 79691"
59d288690e3733b153a93b49,8bbaabaf-d87a-4887-97c1-c4bbe2040fa2,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",130578,4459,"[""Finance"",""Executive""]",0.18,false,0.03,3,Red,32,Taylor,Flynn,female,+1 (936) 480-3952,"434 Seton Place, Blandburg, Tennessee, 86333"
59d288690e3733b153a93b62,46ecc529-3bba-49d5-8197-8886bae173d5,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",127285,1485,"[""Finance"",""Executive""]",0.03,true,0,1,Blue,34,Stella,Rodriquez,female,+1 (867) 508-3592,"414 Senator Street, Brookfield, Montana, 27442"
59d288690e3733b153a93a2d,8f3d7ce8-d435-4450-8c60-589d91edb426,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",128094,3084,"[""Finance"",""Executive""]",0.2,true,0,2,Indigo,30,Wolf,Hinton,male,+1 (998) 516-3538,"597 Village Road, Interlochen, Virgin Islands, 09963"
59d288690e3733b153a93a46,d15f59ac-9c2a-4f95-a535-d435e35ae5fb,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",122945,3887,"[""Finance"",""Executive""]",0.01,true,0.01,1,Blue,29,Holcomb,Silva,male,+1 (908) 594-2273,"500 Goodwin Place, Golconda, Vermont, 17440"
59d288690e3733b153a93a2c,aa95a7d6-18dc-4b76-94bb-458c7fca165f,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",108068,4590,"[""Finance"",""Executive""]",0.08,false,0.07,3,Blue,49,Love,Clarke,male,+1 (905) 531-2400,"604 Billings Place, Carlton, North Carolina, 30053"
59d288690e3733b153a93a51,c7522059-1b3a-4212-b6af-c83181c49f52,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",104191,2534,"[""Finance"",""Executive""]",0.04,false,0.05,1,Indigo,28,Jill,Bright,female,+1 (895) 537-2172,"287 Flatbush Avenue, Lorraine, Alaska, 81331"
59d288690e3733b153a93a6a,667d2f1d-7666-42a5-9cd2-a0d58172ea30,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",149201,1545,"[""Finance"",""Executive""]",0.12,false,0.08,1,Blue,51,Rhonda,Parsons,female,+1 (889) 453-3268,"260 Blake Court, Condon, Nevada, 49590"
59d288690e3733b153a93a89,e3b3111a-90c8-4d33-bd74-e0bf2ead312d,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",116050,1450,"[""Finance"",""Executive""]",0.22,true,0.09,1,Orange,23,Laurel,Mcgowan,female,+1 (951) 466-3931,"243 Kimball Street, Bordelonville, Illinois, 97694"
59d288690e3733b153a93a96,43f96edd-6885-4c38-8825-aa08f90fe5ce,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",126162,2241,"[""Finance"",""Executive""]",0.08,false,0.04,2,Green,43,Farley,Moreno,male,+1 (876) 402-3968,"186 Congress Street, Chemung, Texas, 86044"
59d288690e3733b153a93aaa,5510bc31-6b29-4e3f-9adc-31ddcd45fd49,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",151273,2675,"[""Finance"",""Executive""]",0.19,true,0.08,3,Blue,51,Lucinda,May,female,+1 (952) 545-3813,"875 Fayette Street, Baden, Idaho, 00596"
59d288690e3733b153a93ac4,11cbfb4d-a026-480e-a366-5852874de614,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",152197,4354,"[""Finance"",""Executive""]",0.23,true,0.06,3,Violet,42,Celina,Zimmerman,female,+1 (986) 580-2649,"820 Hewes Street, Rew, Utah, 14767"
59d288690e3733b153a93aef,41f453b7-473d-448f-b7db-95f300c75071,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",105869,3250,"[""Finance"",""Executive""]",0.08,false,0,3,Red,30,Oneal,Lambert,male,+1 (999) 417-3243,"827 Colin Place, Valle, Oregon, 28444"
59d288690e3733b153a93b1b,562057df-1b5f-431d-b428-743502bd9413,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",150269,3000,"[""Finance"",""Executive""]",0.16,false,0.08,1,Blue,47,Nancy,Fitzpatrick,female,+1 (931) 408-2639,"888 Joralemon Street, Saticoy, Virginia, 59535"
59d288690e3733b153a93b44,5e5e9132-c42c-419b-9b03-de4a9504839f,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",113403,4413,"[""Finance"",""Executive""]",0.02,true,0.08,2,Violet,43,Michelle,Terrell,female,+1 (811) 592-3417,"483 Neptune Court, Elwood, Michigan, 26441"
59d288690e3733b153a93b5e,2fbcfb17-8f1a-4e6f-9d7a-5194f063a114,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",114285,3442,"[""Finance"",""Executive""]",0.16,false,0.04,1,Indigo,26,Latasha,Francis,female,+1 (897) 525-2586,"611 Quincy Street, Ripley, New Hampshire, 27107"
59d288690e3733b153a93b66,65ef81f7-9b42-4307-9039-d12ec2322519,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",146378,3524,"[""Finance"",""Executive""]",0.18,false,0.08,2,Blue,31,Mallory,Soto,female,+1 (971) 444-3529,"819 Vanderbilt Street, Day, Palau, 56346"
59d288690e3733b153a93a4e,96825dd0-c782-4959-9c92-d8e924aa0ae6,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",102814,3234,"[""Finance"",""Executive""]",0.13,false,0.06,2,Green,42,Maryanne,Kane,female,+1 (882) 485-3573,"281 Turnbull Avenue, Marshall, Northern Mariana Islands, 71001"
59d288690e3733b153a93a80,c712ea1e-e63e-4965-b4e1-de0d6e4efadc,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",102332,4808,"[""Finance"",""Executive""]",0.07,true,0.03,1,Indigo,41,Morales,Baldwin,male,+1 (820) 430-3263,"591 Merit Court, Wescosville, Utah, 86632"
59d288690e3733b153a93a84,eea3a466-02ee-4c13-97cd-f61e3ddd8c96,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",150856,4821,"[""Finance"",""Executive""]",0.02,true,0,2,Violet,29,Graciela,Simon,female,+1 (864) 439-2068,"490 Veterans Avenue, Calverton, Wyoming, 46925"
59d288690e3733b153a93a90,f77259cb-b0f6-4b72-8d2a-d30c0d5de9cd,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",142509,4275,"[""Finance"",""Executive""]",0.25,true,0.02,3,Blue,46,Carmela,Welch,female,+1 (931) 400-2462,"817 Bay Street, Waukeenah, Arizona, 40017"
59d288690e3733b153a93a9a,66b9c6d2-6027-4ab9-bb80-0a80db4bed4f,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",116145,3718,"[""Finance"",""Executive""]",0.16,true,0.07,1,Orange,56,Pitts,Spencer,male,+1 (814) 596-2863,"477 Terrace Place, Wiscon, Alabama, 02848"
59d288690e3733b153a93aa3,64c0b3ab-b4b8-41c7-8b6b-00f354120daa,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",120306,2695,"[""Finance"",""Executive""]",0.15,true,0.07,3,Red,29,Mitchell,Talley,male,+1 (810) 536-2247,"259 Crawford Avenue, Loyalhanna, Marshall Islands, 93928"
59d288690e3733b153a93ab8,ce3aeb37-02da-432c-8679-830adcb7a3c7,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",134922,4483,"[""Finance"",""Executive""]",0.01,true,0.07,2,Blue,64,Judy,Kaufman,female,+1 (945) 572-3943,"470 Tiffany Place, Klondike, Hawaii, 17148"
59d288690e3733b153a93ad3,7da63449-2ea4-4797-b880-2a7d438e7e29,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",119269,2979,"[""Finance"",""Executive""]",0.01,true,0.06,2,Indigo,19,Lilian,Mann,female,+1 (924) 569-2420,"618 Barwell Terrace, Coventry, Tennessee, 26286"
59d288690e3733b153a93af2,320ca485-6072-43ca-8c68-99a79020e69f,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",120122,3996,"[""Finance"",""Executive""]",0.16,false,0.1,1,Violet,63,Warren,Wood,male,+1 (998) 566-2224,"366 Hazel Court, Ilchester, Minnesota, 08057"
59d288690e3733b153a93af3,6c6efbca-7a78-4c57-a8df-a8e59f28f0dd,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",157878,2539,"[""Finance"",""Executive""]",0.12,true,0.1,2,Blue,20,Carlene,Hill,female,+1 (847) 552-2941,"574 Monroe Street, Topaz, Maine, 99912"
59d288690e3733b153a93b0d,8d9b3a04-c1aa-4243-a64b-9c92fbc7f1b9,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",135357,4932,"[""Finance"",""Executive""]",0.16,false,0.01,1,Green,50,William,Lancaster,male,+1 (993) 459-3853,"156 Cobek Court, Gasquet, Texas, 66260"
59d288690e3733b153a93b2c,cbea03ea-c925-4a32-ba43-85d3af1534ea,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",103300,2675,"[""Finance"",""Executive""]",0.19,true,0,1,Red,48,Bradshaw,Goodwin,male,+1 (961) 400-2668,"474 Lefferts Avenue, Southmont, Minnesota, 22180"
59d288690e3733b153a93b33,d32e855a-4278-4dd1-bbef-e5ccfd9bcb70,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",110179,1824,"[""Finance"",""Executive""]",0.12,false,0.06,1,Indigo,25,Iris,Miranda,female,+1 (802) 496-3532,"718 Suydam Street, Southview, Wyoming, 16722"
59d288690e3733b153a93b64,4c6e8807-f830-4453-ab8e-c95437f61eff,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",137479,2710,"[""Finance"",""Executive""]",0.12,true,0.1,2,Indigo,36,Hogan,Morales,male,+1 (909) 517-3271,"465 Crooke Avenue, Katonah, Oregon, 83053"
59d288690e3733b153a93a48,ab5b5308-80b8-4f11-a9b0-cefcd9bf987f,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",132358,3396,"[""Finance"",""Executive""]",0.11,true,0.09,3,Indigo,33,Esther,Cunningham,female,+1 (815) 515-2052,"611 Union Avenue, Canoochee, Wyoming, 86101"
